Date/Time,Actual time (daylight savings adj),Q_303_litsec_Avg,Q (L/min),Sample_Count(303),Total Volume (L),sample point,Sample number,Vol 
5/19/20 15:55,5/19/20 16:55,0.04833333,2.8999998,0,271.5000054,#N/A,#N/A,#N/A
5/19/20 16:00,5/19/20 17:00,0.05333333,3.1999998,0,288.5000034,#N/A,#N/A,#N/A
5/19/20 16:05,5/19/20 17:05,0.05333333,3.1999998,0,306.5000034,#N/A,#N/A,#N/A
5/19/20 16:10,5/19/20 17:10,0.055,3.3,0,324.5000034,#N/A,#N/A,#N/A
5/19/20 16:15,5/19/20 17:15,0.05666666,3.3999996,0,343.0000044,#N/A,#N/A,#N/A
5/19/20 16:20,5/19/20 17:20,0.06,3.6,0,361.5000054,#N/A,#N/A,#N/A
5/19/20 16:25,5/19/20 17:25,0.06,3.6,0,379.0000044,#N/A,#N/A,#N/A
5/19/20 16:30,5/19/20 17:30,0.06166667,3.7000002,0,395.5000044,#N/A,#N/A,#N/A
5/19/20 16:35,5/19/20 17:35,0.06166667,3.7000002,0,413.0000034,#N/A,#N/A,#N/A
5/19/20 16:40,5/19/20 17:40,0.05833333,3.4999998,0,432.0000024,#N/A,#N/A,#N/A
5/19/20 16:45,5/19/20 17:45,0.055,3.3,0,451.5000024,#N/A,#N/A,#N/A
5/19/20 16:50,5/19/20 17:50,0.05833333,3.4999998,0,471.5000034,#N/A,#N/A,#N/A
5/19/20 16:55,5/19/20 17:55,0.06333333,3.7999998,0,491.5000044,#N/A,#N/A,#N/A
5/19/20 17:00,5/19/20 18:00,0.065,3.9,0,512.0000064,3.9000000,1,512.0000064
5/19/20 17:05,5/19/20 18:05,0.06666667,4.0000002,1,533.0000064,4.0000002,2,533.0000064
5/19/20 17:10,5/19/20 18:10,0.06666667,4.0000002,2,553.5000084,4.0000002,4,553.5000084
5/19/20 17:15,5/19/20 18:15,0.06833334,4.1000004,4,573.0000084,4.1000004,5,573.0000084
5/19/20 17:20,5/19/20 18:20,0.07,4.2,5,590.0000064,4.2000000,6,590.0000064
5/19/20 17:25,5/19/20 18:25,0.06833334,4.1000004,6,607.0000044,4.1000004,7,607.0000044
5/19/20 17:30,5/19/20 18:30,0.065,3.9,7,625.5000054,3.9000000,8,625.5000054
5/19/20 17:35,5/19/20 18:35,0.05666666,3.3999996,8,646.0000074,3.3999996,9,646.0000074
5/19/20 17:40,5/19/20 18:40,0.05666666,3.3999996,9,667.0000074,#N/A,#N/A,#N/A
5/19/20 17:45,5/19/20 18:45,0.06166667,3.7000002,10,688.5000084,3.7000002,11,688.5000084
5/19/20 17:50,5/19/20 18:50,0.06833334,4.1000004,11,710.5000074,4.1000004,13,710.5000074
5/19/20 17:55,5/19/20 18:55,0.07,4.2,13,731.5000074,4.2000000,14,731.5000074
5/19/20 18:00,5/19/20 19:00,0.07166667,4.3000002,14,751.5000084,4.3000002,15,751.5000084
5/19/20 18:05,5/19/20 19:05,0.07333333,4.3999998,15,771.0000084,4.3999998,16,771.0000084
5/19/20 18:10,5/19/20 19:10,0.07,4.2,16,791.5000104,4.2000000,17,791.5000104
5/19/20 18:15,5/19/20 19:15,0.06666667,4.0000002,17,812.5000104,4.0000002,19,812.5000104
5/19/20 18:20,5/19/20 19:20,0.065,3.9,19,833.5000104,3.9000000,20,833.5000104
5/19/20 18:25,5/19/20 19:25,0.06833334,4.1000004,20,854.0000124,4.1000004,21,854.0000124
5/19/20 18:30,5/19/20 19:30,0.07,4.2,21,873.5000124,4.2000000,22,873.5000124
5/19/20 18:35,5/19/20 19:35,0.07,4.2,22,891.0000114,4.2000000,23,891.0000114
5/19/20 18:40,5/19/20 19:40,0.06833334,4.1000004,23,908.0000094,4.1000004,25,908.0000094
5/19/20 18:45,5/19/20 19:45,0.065,3.9,25,924.0000084,3.9000000,26,924.0000084
5/19/20 18:50,5/19/20 19:50,0.05833333,3.4999998,26,940.5000084,3.4999998,27,940.5000084
5/19/20 18:55,5/19/20 19:55,0.05666666,3.3999996,27,956.0000094,3.3999996,28,956.0000094
5/19/20 19:00,5/19/20 20:00,0.05333333,3.1999998,28,972.0000084,3.1999998,29,972.0000084
5/19/20 19:05,5/19/20 20:05,0.055,3.3,29,987.5000094,#N/A,#N/A,#N/A
5/19/20 19:10,5/19/20 20:10,0.05166667,3.1000002,29,1002.500009,3.1000002,30,1002.500009
5/19/20 19:15,5/19/20 20:15,0.05333333,3.1999998,30,1017.500009,3.1999998,31,1017.500009
5/19/20 19:20,5/19/20 20:20,0.05166667,3.1000002,31,1031.50001,#N/A,#N/A,#N/A
5/19/20 19:25,5/19/20 20:25,0.05,3,31,1046.000009,3.0000000,32,1046.000009
5/19/20 19:30,5/19/20 20:30,0.05,3,32,1059.500009,#N/A,#N/A,#N/A
5/19/20 19:35,5/19/20 20:35,0.04666667,2.8000002,32,1073.000009,#N/A,#N/A,#N/A
5/19/20 19:40,5/19/20 20:40,0.04833333,2.8999998,32,1086.000008,2.8999998,33,1086.000008
5/19/20 19:45,5/19/20 20:45,0.045,2.7,33,1099.000007,#N/A,#N/A,#N/A
5/19/20 19:50,5/19/20 20:50,0.045,2.7,33,1111.500008,#N/A,#N/A,#N/A
5/19/20 19:55,5/19/20 20:55,0.04333333,2.5999998,33,1124.000009,2.5999998,34,1124.000009
5/19/20 20:00,5/19/20 21:00,0.04333333,2.5999998,34,1136.000009,#N/A,#N/A,#N/A
5/19/20 20:05,5/19/20 21:05,0.04166667,2.5000002,34,1147.500008,#N/A,#N/A,#N/A
5/19/20 20:10,5/19/20 21:10,0.04166667,2.5000002,34,1159.000007,2.5000002,35,1159.000007
5/19/20 20:15,5/19/20 21:15,0.04,2.4,35,1170.500006,#N/A,#N/A,#N/A
5/19/20 20:20,5/19/20 21:20,0.03833333,2.2999998,35,1181.500007,#N/A,#N/A,#N/A
5/19/20 20:25,5/19/20 21:25,0.03833333,2.2999998,35,1192.500008,#N/A,#N/A,#N/A
5/19/20 20:30,5/19/20 21:30,0.03833333,2.2999998,35,1203.000008,2.2999998,36,1203.000008
5/19/20 20:35,5/19/20 21:35,0.03666667,2.2000002,36,1213.00001,#N/A,#N/A,#N/A
5/19/20 20:40,5/19/20 21:40,0.03666667,2.2000002,36,1222.500011,#N/A,#N/A,#N/A
5/19/20 20:45,5/19/20 21:45,0.035,2.1,36,1232.500013,2.1000000,37,1232.500013
5/19/20 20:50,5/19/20 21:50,0.03333334,2.0000004,37,1241.500013,#N/A,#N/A,#N/A
5/19/20 20:55,5/19/20 21:55,0.03166667,1.9000002,37,1251.000014,#N/A,#N/A,#N/A
5/19/20 21:00,5/19/20 22:00,0.03333334,2.0000004,37,1259.500013,#N/A,#N/A,#N/A
5/19/20 21:05,5/19/20 22:05,0.03,1.8,37,1268.000012,#N/A,#N/A,#N/A
5/19/20 21:10,5/19/20 22:10,0.03166667,1.9000002,37,1276.500011,1.9000002,38,1276.500011
5/19/20 21:15,5/19/20 22:15,0.02833333,1.6999998,38,1284.500012,#N/A,#N/A,#N/A
5/19/20 21:20,5/19/20 22:20,0.02833333,1.6999998,38,1292.000012,#N/A,#N/A,#N/A
5/19/20 21:25,5/19/20 22:25,0.02833333,1.6999998,38,1299.500012,#N/A,#N/A,#N/A
5/19/20 21:30,5/19/20 22:30,0.02666667,1.6000002,38,1307.000012,#N/A,#N/A,#N/A
5/19/20 21:35,5/19/20 22:35,0.025,1.5,38,1313.500013,1.5000000,39,1313.500013
5/19/20 21:40,5/19/20 22:40,0.025,1.5,39,1320.500012,#N/A,#N/A,#N/A
5/19/20 21:45,5/19/20 22:45,0.025,1.5,39,1327.000013,#N/A,#N/A,#N/A
5/19/20 21:50,5/19/20 22:50,0.02166667,1.3000002,39,1333.000013,#N/A,#N/A,#N/A
5/19/20 21:55,5/19/20 22:55,0.02333333,1.3999998,39,1339.500014,#N/A,#N/A,#N/A
5/19/20 22:00,5/19/20 23:00,0.02166667,1.3000002,39,1345.500014,1.3000002,40,1345.500014
5/19/20 22:05,5/19/20 23:05,0.02,1.2,40,1351.500014,#N/A,#N/A,#N/A
5/19/20 22:10,5/19/20 23:10,0.02166667,1.3000002,40,1357.000013,#N/A,#N/A,#N/A
5/19/20 22:15,5/19/20 23:15,0.02,1.2,40,1363.000013,#N/A,#N/A,#N/A
5/19/20 22:20,5/19/20 23:20,0.02,1.2,40,1368.500012,#N/A,#N/A,#N/A
5/19/20 22:25,5/19/20 23:25,0.01833333,1.0999998,40,1373.500013,#N/A,#N/A,#N/A
5/19/20 22:30,5/19/20 23:30,0.02,1.2,40,1379.000012,#N/A,#N/A,#N/A
5/19/20 22:35,5/19/20 23:35,0.01833333,1.0999998,40,1384.000013,#N/A,#N/A,#N/A
5/19/20 22:40,5/19/20 23:40,0.01666667,1.0000002,40,1389.000014,#N/A,#N/A,#N/A
5/19/20 22:45,5/19/20 23:45,0.01833333,1.0999998,40,1393.500014,#N/A,#N/A,#N/A
5/19/20 22:50,5/19/20 23:50,0.01666667,1.0000002,40,1398.000014,#N/A,#N/A,#N/A
5/19/20 22:55,5/19/20 23:55,0.01666667,1.0000002,40,1402.500014,#N/A,#N/A,#N/A
5/19/20 23:00,5/20/20 0:00,0.015,0.9,40,1407.000014,#N/A,#N/A,#N/A
5/19/20 23:05,5/20/20 0:05,0.015,0.9,40,1411.500014,#N/A,#N/A,#N/A
5/19/20 23:10,5/20/20 0:10,0.015,0.9,40,1415.500013,#N/A,#N/A,#N/A
5/19/20 23:15,5/20/20 0:15,0.015,0.9,40,1420.000013,#N/A,#N/A,#N/A
5/19/20 23:20,5/20/20 0:20,0.015,0.9,40,1424.000012,#N/A,#N/A,#N/A
5/19/20 23:25,5/20/20 0:25,0.01333333,0.7999998,40,1427.500013,#N/A,#N/A,#N/A
5/19/20 23:30,5/20/20 0:30,0.015,0.9,40,1431.500012,#N/A,#N/A,#N/A
5/19/20 23:35,5/20/20 0:35,0.01333333,0.7999998,40,1435.000013,#N/A,#N/A,#N/A
5/19/20 23:40,5/20/20 0:40,0.01166667,0.7000002,40,1438.500014,#N/A,#N/A,#N/A
5/19/20 23:45,5/20/20 0:45,0.01333333,0.7999998,40,1442.000015,#N/A,#N/A,#N/A
5/19/20 23:50,5/20/20 0:50,0.01166667,0.7000002,40,1445.500016,#N/A,#N/A,#N/A
5/19/20 23:55,5/20/20 0:55,0.01166667,0.7000002,40,1449.000017,#N/A,#N/A,#N/A
5/20/20 0:00,5/20/20 1:00,0.01166667,0.7000002,40,1452.000017,#N/A,#N/A,#N/A
5/20/20 0:05,5/20/20 1:05,0.01166667,0.7000002,40,1455.500018,#N/A,#N/A,#N/A
5/20/20 0:10,5/20/20 1:10,0.01166667,0.7000002,40,1458.500018,#N/A,#N/A,#N/A
5/20/20 0:15,5/20/20 1:15,0.01,0.6,40,1461.000019,#N/A,#N/A,#N/A
5/20/20 0:20,5/20/20 1:20,0.01166667,0.7000002,40,1463.500019,#N/A,#N/A,#N/A
5/20/20 0:25,5/20/20 1:25,0.01,0.6,40,1466.000019,#N/A,#N/A,#N/A
5/20/20 0:30,5/20/20 1:30,0.008333334,0.50000004,40,1468.500019,#N/A,#N/A,#N/A
5/20/20 0:35,5/20/20 1:35,0.008333334,0.50000004,40,1471.000019,#N/A,#N/A,#N/A
5/20/20 0:40,5/20/20 1:40,0.008333334,0.50000004,40,1473.50002,#N/A,#N/A,#N/A
5/20/20 0:45,5/20/20 1:45,0.008333334,0.50000004,40,1476.00002,#N/A,#N/A,#N/A
5/20/20 0:50,5/20/20 1:50,0.008333334,0.50000004,40,1478.00002,#N/A,#N/A,#N/A
5/20/20 0:55,5/20/20 1:55,0.008333334,0.50000004,40,1480.50002,#N/A,#N/A,#N/A
5/20/20 1:00,5/20/20 2:00,0.008333334,0.50000004,40,1482.50002,#N/A,#N/A,#N/A
5/20/20 1:05,5/20/20 2:05,0.006666667,0.40000002,40,1485.00002,#N/A,#N/A,#N/A
5/20/20 1:10,5/20/20 2:10,0.008333334,0.50000004,40,1487.000021,#N/A,#N/A,#N/A
5/20/20 1:15,5/20/20 2:15,0.006666667,0.40000002,40,1489.000021,#N/A,#N/A,#N/A
5/20/20 1:20,5/20/20 2:20,0.008333334,0.50000004,40,1491.000021,#N/A,#N/A,#N/A
5/20/20 1:25,5/20/20 2:25,0.006666667,0.40000002,40,1493.000021,#N/A,#N/A,#N/A
5/20/20 1:30,5/20/20 2:30,0.006666667,0.40000002,40,1495.000021,#N/A,#N/A,#N/A
5/20/20 1:35,5/20/20 2:35,0.006666667,0.40000002,40,1497.000021,#N/A,#N/A,#N/A
5/20/20 1:40,5/20/20 2:40,0.006666667,0.40000002,40,1499.000021,#N/A,#N/A,#N/A
5/20/20 1:45,5/20/20 2:45,0.006666667,0.40000002,40,1500.500021,#N/A,#N/A,#N/A
5/20/20 1:50,5/20/20 2:50,0.006666667,0.40000002,40,1502.500021,#N/A,#N/A,#N/A
5/20/20 1:55,5/20/20 2:55,0.006666667,0.40000002,40,1504.500021,#N/A,#N/A,#N/A
5/20/20 2:00,5/20/20 3:00,0.005,0.3,40,1506.000021,#N/A,#N/A,#N/A
5/20/20 2:05,5/20/20 3:05,0.006666667,0.40000002,40,1507.500021,#N/A,#N/A,#N/A
5/20/20 2:10,5/20/20 3:10,0.006666667,0.40000002,40,1509.500021,#N/A,#N/A,#N/A
5/20/20 2:15,5/20/20 3:15,0.005,0.3,40,1511.000021,#N/A,#N/A,#N/A
5/20/20 2:20,5/20/20 3:20,0.005,0.3,40,1512.500021,#N/A,#N/A,#N/A
5/20/20 2:25,5/20/20 3:25,0.006666667,0.40000002,40,1514.000021,#N/A,#N/A,#N/A
5/20/20 2:30,5/20/20 3:30,0.005,0.3,40,1515.500021,#N/A,#N/A,#N/A
5/20/20 2:35,5/20/20 3:35,0.005,0.3,40,1517.000021,#N/A,#N/A,#N/A
5/20/20 2:40,5/20/20 3:40,0.005,0.3,40,1518.500021,#N/A,#N/A,#N/A
5/20/20 2:45,5/20/20 3:45,0.005,0.3,40,1520.000021,#N/A,#N/A,#N/A
5/20/20 2:50,5/20/20 3:50,0.005,0.3,40,1521.500021,#N/A,#N/A,#N/A
5/20/20 2:55,5/20/20 3:55,0.005,0.3,40,1523.000021,#N/A,#N/A,#N/A
5/20/20 3:00,5/20/20 4:00,0.005,0.3,40,1524.500021,#N/A,#N/A,#N/A
5/20/20 3:05,5/20/20 4:05,0.005,0.3,40,1525.500021,#N/A,#N/A,#N/A
5/20/20 3:10,5/20/20 4:10,0.005,0.3,40,1527.000021,#N/A,#N/A,#N/A
5/20/20 3:15,5/20/20 4:15,0.005,0.3,40,1528.000021,#N/A,#N/A,#N/A
5/20/20 3:20,5/20/20 4:20,0.003333333,0.19999998,40,1529.500021,#N/A,#N/A,#N/A
5/20/20 3:25,5/20/20 4:25,0.005,0.3,40,1530.500021,#N/A,#N/A,#N/A
5/20/20 3:30,5/20/20 4:30,0.003333333,0.19999998,40,1532.000021,#N/A,#N/A,#N/A
5/20/20 3:35,5/20/20 4:35,0.005,0.3,40,1533.000021,#N/A,#N/A,#N/A
5/20/20 3:40,5/20/20 4:40,0.003333333,0.19999998,40,1534.500021,#N/A,#N/A,#N/A
5/20/20 3:45,5/20/20 4:45,0.005,0.3,40,1535.500021,#N/A,#N/A,#N/A
5/20/20 3:50,5/20/20 4:50,0.003333333,0.19999998,40,1536.500021,#N/A,#N/A,#N/A
5/20/20 3:55,5/20/20 4:55,0.005,0.3,40,1537.500021,#N/A,#N/A,#N/A
5/20/20 4:00,5/20/20 5:00,0.003333333,0.19999998,40,1538.500021,#N/A,#N/A,#N/A
5/20/20 4:05,5/20/20 5:05,0.003333333,0.19999998,40,1540.000021,#N/A,#N/A,#N/A
5/20/20 4:10,5/20/20 5:10,0.003333333,0.19999998,40,1541.000021,#N/A,#N/A,#N/A
5/20/20 4:15,5/20/20 5:15,0.003333333,0.19999998,40,1542.00002,#N/A,#N/A,#N/A
5/20/20 4:20,5/20/20 5:20,0.005,0.3,40,1542.500021,#N/A,#N/A,#N/A
5/20/20 4:25,5/20/20 5:25,0.003333333,0.19999998,40,1543.50002,#N/A,#N/A,#N/A
5/20/20 4:30,5/20/20 5:30,0.003333333,0.19999998,40,1544.50002,#N/A,#N/A,#N/A
5/20/20 4:35,5/20/20 5:35,0.001666667,0.10000002,40,1545.50002,#N/A,#N/A,#N/A
5/20/20 4:40,5/20/20 5:40,0.003333333,0.19999998,40,1546.50002,#N/A,#N/A,#N/A
5/20/20 4:45,5/20/20 5:45,0.003333333,0.19999998,40,1547.50002,#N/A,#N/A,#N/A
5/20/20 4:50,5/20/20 5:50,0.003333333,0.19999998,40,1548.00002,#N/A,#N/A,#N/A
5/20/20 4:55,5/20/20 5:55,0.003333333,0.19999998,40,1549.00002,#N/A,#N/A,#N/A
5/20/20 5:00,5/20/20 6:00,0.003333333,0.19999998,40,1550.00002,#N/A,#N/A,#N/A
5/20/20 5:05,5/20/20 6:05,0.001666667,0.10000002,40,1550.50002,#N/A,#N/A,#N/A
5/20/20 5:10,5/20/20 6:10,0.003333333,0.19999998,40,1551.50002,#N/A,#N/A,#N/A
5/20/20 5:15,5/20/20 6:15,0.003333333,0.19999998,40,1552.00002,#N/A,#N/A,#N/A
5/20/20 5:20,5/20/20 6:20,0.001666667,0.10000002,40,1553.00002,#N/A,#N/A,#N/A
5/20/20 5:25,5/20/20 6:25,0.003333333,0.19999998,40,1553.50002,#N/A,#N/A,#N/A
5/20/20 5:30,5/20/20 6:30,0.001666667,0.10000002,40,1554.50002,#N/A,#N/A,#N/A
5/20/20 5:35,5/20/20 6:35,0.003333333,0.19999998,40,1555.00002,#N/A,#N/A,#N/A
5/20/20 5:40,5/20/20 6:40,0.001666667,0.10000002,40,1555.50002,#N/A,#N/A,#N/A
5/20/20 5:45,5/20/20 6:45,0.003333333,0.19999998,40,1556.50002,#N/A,#N/A,#N/A
5/20/20 5:50,5/20/20 6:50,0.001666667,0.10000002,40,1557.00002,#N/A,#N/A,#N/A
5/20/20 5:55,5/20/20 6:55,0.001666667,0.10000002,40,1557.50002,#N/A,#N/A,#N/A
5/20/20 6:00,5/20/20 7:00,0.003333333,0.19999998,40,1558.50002,#N/A,#N/A,#N/A
5/20/20 6:05,5/20/20 7:05,0.001666667,0.10000002,40,1559.00002,#N/A,#N/A,#N/A
5/20/20 6:10,5/20/20 7:10,0.001666667,0.10000002,40,1559.50002,#N/A,#N/A,#N/A
5/20/20 6:15,5/20/20 7:15,0.003333333,0.19999998,40,1560.00002,#N/A,#N/A,#N/A
5/20/20 6:20,5/20/20 7:20,0.001666667,0.10000002,40,1560.500021,#N/A,#N/A,#N/A
5/20/20 6:25,5/20/20 7:25,0.001666667,0.10000002,40,1561.50002,#N/A,#N/A,#N/A
5/20/20 6:30,5/20/20 7:30,0.001666667,0.10000002,40,1562.000021,#N/A,#N/A,#N/A
5/20/20 6:35,5/20/20 7:35,0.001666667,0.10000002,40,1562.500021,#N/A,#N/A,#N/A
5/20/20 6:40,5/20/20 7:40,0.003333333,0.19999998,40,1563.000021,#N/A,#N/A,#N/A
5/20/20 6:45,5/20/20 7:45,0.001666667,0.10000002,40,1563.500021,#N/A,#N/A,#N/A
5/20/20 6:50,5/20/20 7:50,0.001666667,0.10000002,40,1564.000021,#N/A,#N/A,#N/A
5/20/20 6:55,5/20/20 7:55,0.001666667,0.10000002,40,1564.500021,#N/A,#N/A,#N/A
5/20/20 7:00,5/20/20 8:00,0.001666667,0.10000002,40,1565.000021,#N/A,#N/A,#N/A
5/20/20 7:05,5/20/20 8:05,0.001666667,0.10000002,40,1565.500021,#N/A,#N/A,#N/A
5/20/20 7:10,5/20/20 8:10,0.001666667,0.10000002,40,1566.000021,#N/A,#N/A,#N/A
5/20/20 7:15,5/20/20 8:15,0.001666667,0.10000002,40,1566.500021,#N/A,#N/A,#N/A
5/20/20 7:20,5/20/20 8:20,0.001666667,0.10000002,40,1566.500021,#N/A,#N/A,#N/A
5/20/20 7:25,5/20/20 8:25,0.001666667,0.10000002,40,1566.500021,#N/A,#N/A,#N/A
5/20/20 7:30,5/20/20 8:30,0.001666667,0.10000002,40,1566.500021,#N/A,#N/A,#N/A
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
